,Unnamed: 0,CNES,UF,IBGE,NOME,LOGRADOURO,BAIRRO,LATITUDE,LONGITUDE
191,1847,377236,35,351780,UBS NELSON ROCHA,RUA MINORO MINOMI,CENTRO,-21.028,-51.207
192,1848,378283,35,355030,KLABIN,AVENIDA BRIGADEIRO FARIA LIMA,ITAIM BIBI,-23.56538,-46.69465
193,1852,379484,35,350300,UBS CANINDE,N,N,-20.17104,-47.83834
194,1856,2038064,35,354920,UBS DE SAO JOAO DAS DUAS PONTES,RUA SAO PAULO,CENTRO,-20.38792,-50.37871
195,1857,2059371,35,353030,UBS JOSE SICARD AEROPORTO,RUA MANOEL ANTONIO CESAR MINE,AEROPORTO,-20.81213,-49.49088
196,1858,2060892,35,353030,UBS ROBERTO NARDI COHAB II,AVENIDA JOAO BATISTA POSSEBOM,COHAB II,-20.82875,-49.49548
197,1859,2061171,35,354850,SEUB POMPEIA E JOSE MENINO,RUA CEARA,POMPEIA,-23.96432,-46.34481
198,1864,2062364,35,354850,UNIDADE DE SAUDE DA FAMILIA DO BOM RETIRO,RUA JOAO FRACAROLLI,SANTA MARIA,-23.93847,-46.37448
199,1886,9083,35,354990,UBS JARDIM TELESPARK,RUA BENEDITO PEREIRA LIMA,JARDIM TELESPARK,-23.15962,-45.90917
200,1887,9091,35,354990,UBS JARDIM MORUMBI,AVENIDA ELISIO GALDINO SOBRINHO,JARDIM MORUMBI,-23.25539,-45.9044
201,1892,407011,35,354890,USF ANA CARMEN DELAMERLINI USF CDHU,RUA DA PAZ,VILA ISABEL,-22.03688,-47.8835
202,1899,409812,35,355020,USF REBECA DA SILVA VIANNA DOS SANTOS,AVENIDA IDALINA VAZ,NOVA BELA VISTA,-23.89023,-47.99051
203,1902,411094,35,351700,UBS IRMA MARIA HILDEGUNDA ROHM,ATALIBA LEONEL,CENTRO,-21.79796,-49.92647
204,1904,2706016,35,351640,CENTRO DE CONVIVENCIA VERA LUCIA MAGAGNINI SANTOS,RUA RAUL BRESSANI MALTA,CENTRO,-23.322,-46.727
205,1906,413844,35,353410,UBS EDUARDO GALINDO MENDES,AVENIDA AZALEIA,JARDIM DONA ELVIRA,-22.15377,-50.09511
206,1907,413933,35,353760,USAFA CENTRO,RUA ALFREDO GOMES,CENTRO,-24.31922,-47.00321
207,1909,414697,35,352590,CLINICA DA FAMILIA NOVO HORIZONTE II,JOSE RIBEIRO BARBOSA,ALMERINDA CHAVES,-23.186,-46.884
208,1910,2716151,35,353030,CENTRO DE SAUDE II MIRASSOL,RUA PRUDENTE DE MORAES,CENTRO,-20.82195,-49.50877
209,1920,9113,35,354990,UBS JARDIM DA GRANJA,RUA URANO,JARDIM DA GRANJA,-23.2061,-45.85606
210,1924,9148,35,354990,UBS JARDIM PAULISTA,RUA MARTINS PEREIRA,JARDIM PAULISTA,-23.19038,-45.86994
211,1928,9172,35,354990,UBS JARDIM SATELITE,AVENIDA ANDROMEDA,JARDIM SATELITE,-23.21997,-45.89132
212,1929,3491137,35,351880,UBS JARDIM CUMBICA I,AVENIDA VENTUROSA,JD CUMBICA,-23.46301,-46.53306
213,1933,421154,35,353710,USF EDGARDO LUIS STEULA,FELIPE LAZARINI,VILA CANESSO,-22.74258,-46.91497
214,1934,9253,35,354990,UBS EUGENIO DE MELO,RUA CHICO BUQUIRA,EUGENIO DE MELO,-23.13354,-45.76998
215,1935,9326,35,354990,UBS CENTRO I,RUA CORONEL JOSE MONTEIRO,CENTRO,-23.18238,-45.88317
216,1936,9385,35,354990,UBS JARDIM SANTA INES II,RUA DOS CIRURGIOES DENTISTAS,JARDIM SANTA INES II,-23.16851,-45.80518
217,1941,424838,35,350320,USF SAO BENTO,AVENIDA AUGUSTO BERNARDI,SAO BENTO,-21.76243,-48.21342
218,1943,9393,35,354990,UBS PARQUE INDUSTRIAL,RUA GOIANIA,PARQUE INDUSTRIAL,-23.23863,-45.90683
219,1944,9458,35,354990,UBS CAMPO DOS ALEMAES,RUA JOSE IZALTINO SILVA,CAMPO DOS ALEMAES,-23.27579,-45.89004
220,1945,9660,35,354990,UBS DOM PEDRO I,RUA JOSE EUGENIO DA SILVA,CONJ HAB DOM PEDRO I,-23.27792,-45.88776
221,1950,428116,35,351200,ESF USB SANTA LUCIA COLINA SP,RUA DOUTOR OSCAR PINHEIRO BARCELLOS,JARDIM SANTA LUCIA,-20.70548,-48.53337
222,1955,432628,35,351020,UBSF JARDIM DA AMIZADE,PAULO ROBERTO DE OLIVEIRA E SOUZA,JARDIM DA AMIZADE,-24.006,-48.349
223,1965,443174,35,355030,CLINICA SCONTRE DE GINECOLOGIA PEDIATRIA,RUA CARAMURU,SAUDE,-23.60782,-46.63889
224,1968,446882,35,355360,UBSF JOSE S GONCALEZ,RUA BERTOLDO CUSTODIO DIAS,JARDIM JOSE SCAFF,-21.47272,-46.75317
225,1971,447838,35,353260,ESF CENTRO,RUA ANTONIO BENTO DE OLIVEIRA,CENTRO,-20.69452,-50.04002
226,1976,6626599,35,353030,UBS SALVADOR VITTA REGISSOL,NELSON APARECIDO GARETTI,REGISSOL,-20.80264,-49.50051
227,1980,451258,35,353720,ESF AMOREIRAS,ESTRADA PRINCIPAL,AMOREIRAS,-24.32267,-47.30736
228,1988,454427,35,355430,ESF 10 HELENA LUCINDA GONCALVES,RUA D,JARDIM NOVA TEODORO,-22.51957,-52.17038
229,2009,465658,35,350330,UBS DR ANTONIO SIMOES PONTES ARARAS,AVENIDA JOAO ROSSI,JARDIM AEROPORTO,-22.33781,-47.35104
230,2015,467944,35,350330,UBS OPHELIA GERACI PESSE ARARAS,AVENIDA PROFESSOR DIRCON KAMMER,JARDIM ALTO DA COLIN,-22.32248,-47.38078
231,2057,2038773,35,352040,UBS BARRA VELHA ILHABELA,RUA BENEDITO DOS ANJOS SAMPAIO,BARRA VELHA,-23.82217,-45.36733
232,2058,2042525,35,351530,UNIDADE BASICA DE SAUDE II ESTRELA DO NORTE,RUA JOAO MARINHO,CENTRO,-22.48898,-51.66021
233,2059,2050722,35,352140,UBS NOE FRANCO DE CAMPOS,RUA PROFESSORA BEATRIZ DE MORAES PESSATTI,RESIDENCIAL AQUARIUS,-22.58827,-47.50734
234,2060,2070294,35,350810,UBS II DA FAMILIA NICOLA LAVECHIA BURITAMA,RUA MARECHAL DEODORO,LIVRAMENTO,-21.066,-50.147
235,2061,2070308,35,350810,UBS III DA FAMILIA JAIME PINTO CUNHA BURITAMA,RUA JOAQUIM PEREIRA ROSA,CENTRO,-21.06434,-50.14678
236,2069,2785412,35,352140,USF MARIA NEVES ALEXANDRINO,AV PEDRO MARCOS BERTANHA,JD LAZARO H OLIVEIR,-22.59304,-47.51069
237,2073,4048431,35,352140,USF DR ANGELO ARLINDO LOBO,RUA JOAO DE SOUZA BARRETO,CENTRO,-22.58453,-47.51915
238,2076,6003583,35,352140,USF ANGELINA PLATINETTI MASSARI,RUA PADRE ELIAS FADUL,JARDIM HERMINIO DEMA,-22.59042,-47.52121
239,2078,7645279,35,351880,UBS SANTA PAULA,RUA MARIA ROZA DE CAMPOS,JARDIM SANTA PAULA,-23.4094,-46.42217
240,2079,8010838,35,354140,ESF JARDIM HUMBERTO SALVADOR ENG JOLIO MARTIN,RUA GILBERTO JANOTA MELE,JARDIM HUMBERTO SALV,-22.08517,-51.39963
241,2081,9390103,35,352730,US DRA LUCILENE MOSCA MELIN LMM AB,ANTONIO SCHIAMANNA,VILA NOVA,-23.08782,-46.95044
242,2092,723592,35,353350,CENTRO DE REABILITACAO POS COVID,RUA CARVALHO LEME,CENTRO,-21.46747,-49.22029
243,2096,2052717,35,354340,USF DR ALVARO PANAZZOLO VILA ALBERTINA,RUA APENINOS,VILA ALBERTINA,-21.14257,-47.80727
244,2097,2065126,35,354780,UBS PARQUE MIAMI,ESTRADA DO PEDROSO,MIAMI RIVIERA,-23.70041,-46.50417
245,2106,3043584,35,354780,UBS JDIM SOROCABA JOSE BARBOSA DA SILVA SEU ZEZINHO,AVENIDA SOROCABA,PARQUE JOAO RAMALHO,-23.64948,-46.49868
246,2116,2035553,35,351380,UBS PIRAPORINHA SAUDE DA FAMILIA,PRACA RUI BARBOSA,PIRAPORINHA,-23.69104,-46.58304
247,2117,2064103,35,350550,UBS DR ALLY ALAHMAR DE BARRETOS,AVENIDA JOAO CAVALINI,BENEDITO REALINO COR,-20.58273,-48.55924
248,2127,451037,35,355610,ESTRATEGIA SAUDE DA FAMILIA JARDIM YPE II,AVENIDA ALBERTO JONAS DO LIVRAMENTO,JARDIM YPE,-20.41345,-50.08292
249,2139,3003302,35,351640,HOSPITAL DE CUSTODIA ANDRE TEIXEIRA LIMA,RODOVIA LUIS CHAMA,VILA RAMOS,-23.33732,-46.73728
250,2159,3554570,35,354780,UBS VALPARAISO,RUA ANDRADINA,VILA VALPARAISO,-23.66264,-46.54621
251,2167,5085462,35,354780,UBS JARDIM SANTO ANDRE,RUA TOM JOBIM,JARDIM SANTO ANDRE C,-23.664,-46.538
252,2169,3025276,35,350360,PROGRAMA SAUDE DA FAMILIA INTEGRACAO AREIOPOLIS,RUA MANOEL MARIA CONTENTE,NHCJOSE ZILLO,-22.67708,-48.66848
253,2172,5380278,35,354780,UBS JARDIM SANTO ALBERTO,RUA ALMADA,JARDIM SANTO ALBERTO,-23.62718,-46.49636
254,2180,478318,35,355030,BERSOU CIRURGIA PLASTICA E DEMARTOLOGIA,R DO ROCIO,VILA OLIMPIA,-23.548,-46.636
255,2183,2062240,35,350560,UNIDADE BASICA DE SAUDE III ERNESTO POSSEBOM,RUA LUIZ MARCARI,JARDIM JOSE BOMBONAT,-21.19497,-48.15396
256,2184,2092883,35,354200,USF I DE QUINTANA,AVENIDA MARILIA,VILA CAMPANTE,-22.07,-50.302
257,2185,2092948,35,354200,USF II DE QUINTANA,RUA FRANCISCO MELEIRO,GREGORIO LICORIO,-22.07,-50.302
258,2197,380512,35,350715,UNIDADE MARIO ORLANDO ANTUNES,RUA ANTONIO CARLOS RUIVO,CENTRO,-24.318,-49.144
259,2201,2790246,35,352800,USF CENTRAL,J J SOARES DE MACEDO,CENTRO,-22.50366,-48.71164
260,2202,2791412,35,352800,UNIDADE DE SAUDE DA FAMILIA SANTA RITA,RUA PARAGUAI,SANTA RITA,-22.51963,-48.7184
261,2204,2801175,35,351380,UBS JARDIM RUYCE SAUDE DA FAMILIA,AV ELDORADO,JARDIM RUYCE,-23.70783,-46.60632
262,2210,478326,35,355030,CLINICA BERSOU CIRURGIA PLASTICA,R DO ROCIO,VILA OLIMPIA,-23.548,-46.636
263,2212,5115973,35,352970,ESTRATEGIA SAUDE DA FAMILIA III DE MIGUELOPOLIS,GREGORIO MANOEL PEREIRA S N,CERAMICA,-20.179,-48.032
264,2217,2039931,35,353350,UBS JARDIM SANTA CLARA NOVO HORIZONTE,RUA URUPES,SANTA CLARA,-21.47812,-49.21652
265,2218,2043998,35,353350,UBS JAD SAO VICENTE DE PAULA NOVO HORIZONTE,RUA GOIAS,JAD SAO VICENTE,-21.47057,-49.23301
266,2219,2090597,35,351925,ESF URBANO IARAS,RUA ZACARIAS DE OLIVEIRA GRILO,SAO BENEDITO,-22.87906,-49.15835
267,2220,2091836,35,355190,CENTRO DE SAUDE III DE SEVERINIA,AV CAP ALIPIO DE ALMEIDA,CENTRO,-20.809,-48.803
268,2721,8016232,35,353110,CPP DE MONGAGUA DR RUBENS ALEIXO SENDIN MONGAGUA,AVENIDA DOS MARISCOS,BALNEARIO ARARA VERM,-24.15991,-46.7585
269,2881,5637678,35,355360,ESF CENTRO,RUA CACONDE,CENTRO,-21.47036,-46.74716
270,2961,2022273,35,352470,UBS 1 JOSE POLTRONIERI CENTRO,RUA JANUARIO ELISEU DE NAVARRO,NOVA JAGUARIUNA II,-22.706,-46.986
271,2962,2022303,35,352470,UBS 7 ROSEIRA DE BAIXO,AV DOS IPES,ROSEIRA DE BAIXO,-22.706,-46.986
272,2963,2022311,35,352470,UBS 4 DOMINGOS GRANGHELLI ROSEIRA,RUA MACIEIRA,JD ROSEIRA,-22.706,-46.986
273,2964,2022338,35,350610,E S F DR JOSE CAUBI CAMPELLO BESSA,ALAMEDA CANAVIEIRAS,RES RASSIM DIB,-20.949,-48.479
274,2965,2022354,35,350610,E S F DR ULISSES DE CARVALHO,RUA AUGUSTO DE CARVALHO,JARDIM ALVORADA,-20.949,-48.479
275,2966,2022362,35,350610,E S F DR PEDRO MARINHO DE MELLO JUNIOR,RUA OSWALDO GARRIDO,RES CENTENARIO,-20.949,-48.479
276,2967,2022389,35,350610,E S F DR HUGO TURCHETO,RUA ANGELO RIMOLI,JARDIM PRIMAVERA,-20.91691,-48.49595
277,2968,2022400,35,350610,E S F DR JOAO CARLOS GALHARDO,RUA HENRIQUE T DE CARVALHO ESQUINA AV MISSIONARIOS,JD SAO CARLOS,-20.949,-48.479
278,2969,2022419,35,350610,E S F DR MAURO BURJAILI,RUA JOSE FAVERO,DISTRITO DE BOTAFOGO,-20.99915,-48.55005
279,2970,2022427,35,350610,E S F DR JOAO CAMBAUVA,RUA ANTONIO PAGANELLI,JD AEROPORTO,-20.949,-48.479
280,2971,2022443,35,350610,E S F DR RAMIRO DE SOUZA LIMA,RUA IRMA CRUCIFIXO,RES FURQUIM,-20.949,-48.479
281,2972,2022478,35,350940,PAS COHAB CAJURU,RUA MINAS GERAIS,COHAB,,
282,2973,2022494,35,350940,PAS ERNESTO BRANDAO DOM BOSCO CAJURU,RUA PROJETADA B,DOM BOSCO,,
283,2974,2022516,35,350940,ESF DOM BOSCO CAJURU,RUA GERCI DE PAULA GUIMARAES,DOM BOSCO,-21.2734,-47.29303
284,2975,2022524,35,350940,ESF JARDIM MARIA TEREZA CAJURU,RUA JUNDIAI,JD MARIA TEREZA,-21.26472,-47.29896
285,2976,2022591,35,350940,ESCOLA ESTADUAL 1 GRAU DR MESSIAS DA FONSECA,RUA DR HOFEZ ZACHARIAS BEIHY,CRUZEIRO,,
286,2977,2022605,35,350940,ESCOLA ESTADUAL 1 E 2 GRAU GALINO DE CASTRO,PRACA JOAQUIM CANDIDO GARCIA,CENTRO,,
287,2978,2022613,35,350950,CENTRO DE SAUDE CAMPOS ELISEOS TANCREDO NEVES,AV TANCREDO NEVES,CAMPOS ELISEOS,-22.94835,-47.09732
288,2979,2022656,35,350950,CENTRO DE SAUDE SAO BERNARDO,AV JOAO BATISTA MORATO DO CANTO,SAO BERNARDO,-22.91594,-47.08311
289,2980,2022664,35,350950,CENTRO DE SAUDE BARAO GERALDO,AV ALBINO JOSE BARBOSA DE OLIVEIRA,JD AFIFE,-22.90621,-47.05016
290,2981,2022672,35,350950,CENTRO DE SAUDE JARDIM AURELIA,R LICINIA TEIXEIRA DE SOUZA,VILA PROOST DE SOUZA,-22.90096,-47.08996
291,2982,2022680,35,350950,CENTRO DE SAUDE SANTA ODILA,RUA BEATO MARCELINO CHAMPAGNAT,VILA JOAQUIM INACIO,-22.93398,-47.03635
292,2983,2022699,35,350950,CENTRO DE SAUDE TAQUARAL PADRE MILTON SANTANA,RUA HENRIQUE SCHROEDER,TAQUARAL,-22.88205,-47.04658
293,2984,2022702,35,350950,CENTRO DE SAUDE SOUSAS,RUA ANTONIO PRADO,SOUSAS,-22.87742,-46.96878
294,2985,2022729,35,350950,CENTRO DE SAUDE CENTRO,R PADRE VIEIRA,CENTRO,-22.90281,-47.05783
295,2986,2022745,35,350610,E S F DR MOACYR CALDEIRA,PRACA ABILIO MANOEL,CENTRO,-20.949,-48.479
296,2987,2022788,35,350950,CENTRO DE SAUDE PERSEU LEITE DE BARROS,RUA BOA VISTA,VL PERSEU LEITE DE B,-22.92951,-47.10073
297,2988,2022818,35,350950,CENTRO DE SAUDE PARQUE DA FIGUEIRA,R JERONIMO TOGNOLLO,PARQUE DA FIGUEIRA,-22.94624,-47.06197
298,2989,2022826,35,350950,CENTRO DE SAUDE BOA VISTA,R DAS ACACIAS,VILA BOA VISTA,-22.88982,-47.12377
299,2990,2022834,35,350950,CENTRO DE SAUDE VILA RICA,R MANGANES,VILA RICA,-22.93293,-47.09791
300,2991,2022842,35,350950,CENTRO DE SAUDE INTEGRACAO,R ZOCCA,V CASTELO BRANCO,-22.91483,-47.11503
301,2992,2022850,35,350950,CENTRO DE SAUDE JARDIM FLORENCE,R OSVALDO PERALVA,JARDIM FLORENCE II,-22.94296,-47.16557
302,2993,2022869,35,350950,CENTRO DE SAUDE PARANAPANEMA,R BOAVENTURA LEMOS,JD GUARANI,-22.91326,-47.03967
303,2994,2022907,35,350950,CENTRO DE SAUDE VILA 31 DE MARCO,RUA ANTONIO PAVIN,JARDIM CONCEICAO,-22.87376,-47.03209
304,2995,2022915,35,350950,CENTRO DE SAUDE SAO VICENTE,R FRANCISCO ANTONIO DA SILVA,JD SAO VICENTE,-22.94719,-47.02451
305,2996,2022931,35,350950,CENTRO DE SAUDE PEDRO DE AQUINO NETO,AV PAULO PROVENZA SOBRINHO,JD CAMPOS ELISEOS,-22.92967,-47.10335
306,2998,2022990,35,350940,ESF CRUZ ALTA CAJURU,RUA CARLOS ANTONIO MONTI,CONJUNTO HABITACIONA,-21.28582,-47.31115
307,2999,2023067,35,350950,CENTRO DE SAUDE JARDIM ROSSIN,R MAJOR ADOLPHO ROSSIN,JD ROSSIN,-22.9286,-47.16522
308,3000,2023083,35,350950,CENTRO DE SAUDE CARVALHO DE MOURA,R CELSO LUGLIO,PQ RESIDENCIAL CARVA,-22.95573,-47.07991
309,3001,2023091,35,350950,CENTRO DE SAUDE VILA PADRE ANCHIETA,AV PAPA JOAO PAULO II,VILA PADRE ANCHIETA,-22.86824,-47.15589
310,3002,2023156,35,350950,CENTRO DE SAUDE JARDIM EULINA,RUA MARTIN LUTHER KING JUNIOR,JARDIM EULINA,-22.89296,-47.1077
311,3003,2023164,35,350950,CENTRO DE SAUDE JARDIM CONCEICAO,R SILVINO DE GODOY,JD CONCEICAO,-22.87648,-47.03504
312,3004,2023172,35,350950,CENTRO DE SAUDE JARDIM SANTA MONICA,R OLIVIO MANUEL DE CAMARGO,SANTA MONICA,-22.85269,-47.10707
313,3005,2023180,35,350950,CENTRO DE SAUDE ERNESTO SIERRA HUNOVITCH OROZIMBO MAIA,R DOUTOR LAERTE DE MORAES,VL OROZIMBO MAIA,-22.92231,-47.02652
314,3006,2023199,35,350950,CENTRO DE SAUDE COSTA E SILVA,RUA JOAQUIM MANUEL DE MACEDO,JD SANTA GENEBRA,-22.85601,-47.06526
315,3007,2023202,35,350950,CENTRO DE SAUDE VILA IPE,R SYNIRA DE ARRUDA VALENTE,JD DAS OLIVEIRAS,-22.94067,-47.03939
316,3008,2023210,35,350950,CENTRO DE SAUDE JOAQUIM EGIDIO,ROD HEITOR PENTEADO,JOAQUIM EGIDIO,-22.89652,-47.00113
317,3009,2023245,35,352220,USF CRISPIM,RUA SOLIMOES,CRISPIM,-23.76058,-46.81482
318,3010,2023288,35,352340,PSF 06 07 SAN FRANCISCO CLELIO ANTONIO RELA,AVENIDA ANTONIO NARDI,SAN FRANCISCO,-23.00723,-46.81619
319,3011,2023296,35,352340,UBS PSF 15 HARMONIA MILTON AMADEU PARODI,RUA MARIA PINTO PALMA,JARDIM HARMONIA,-23.00378,-46.81924
320,3012,2023318,35,350950,CENTRO DE SAUDE JARDIM SAO MARCOS,AV MARIA LUIZA POMPEO DE CAMARGO,JD CAMPINEIRO,-22.84779,-47.11941
321,3013,2023369,35,350950,CENTRO DE SAUDE PARQUE FLORESTA,R FLAVIO MARINHO MENDES,CJ HABITACIONAL PARQ,-22.9561,-47.19898
322,3014,2023377,35,350950,CENTRO DE SAUDE PARQUE SANTA BARBARA,R PEDRO GIMENEZ VILLAR,PQ SANTA BARBARA,-22.89486,-47.14737
323,3015,2023458,35,350950,CENTRO DE SAUDE SAO DOMINGOS,RUA JUVENAL DE OLIVEIRA,JD SAO DOMINGOS,-23.03867,-47.10581
324,3016,2023482,35,352470,UBS 3 DR PEDRO SILVEIRA MARTINS XII DE SETEMBRO,RUA PINTO CATAO,JD SANTA MERCEDES,-22.706,-46.986
325,3017,2023504,35,352470,UBS 2 LUIZ FERNANDES COSTODIO MIGUEL MARTINI,RUA FRACHETA,MIGUEL MARTINI,-22.706,-46.986
326,3018,2023598,35,350950,CENTRO DE SAUDE PARQUE VALENCA,R NATALE BERTUCCI,PQ VALENCA I,-22.94843,-47.18973
327,3019,2023628,35,350950,CENTRO DE SAUDE SAO JOSE,R JOSE CARLOS DO AMARAL GALVAO,JD SAO JOSE,-22.96139,-47.09632
328,3020,2023636,35,351280,UBS JARDIM FAVERI,AVN ESTER,JAD DE FAVERI,-22.63615,-47.1936
329,3021,2023660,35,351280,POSTO COMUNITARIO ANDORINHAS,RUA LAVIEIRO GIUZIO,ANDORINHAS,-22.63479,-47.20061
330,3022,2023679,35,351280,POSTO COMUNITARIO NOSSO TETO,RUA EXPEDICIONARIO ANGELO SALMISTRARO,JD SANTANA,-22.6433,-47.20965
331,3023,2023695,35,352340,PSF 01 ABRAMO DELFORNO ALAIDE MARIA DA SILVA,RUA FRANCISCO DE PALMA,JD NOVO HORIZONTE,-22.99231,-46.82735
332,3024,2023741,35,352410,CRMF CSII DR JOSE FERREIRA TELLES,RUA CEL JOSE NUNES DA SILVA,CENTRO,-20.339,-47.781
333,3025,2023768,35,352410,NGA23,CEL JOSE NUNES DA SILVA,CENTRO,-20.339,-47.781
334,3026,2023814,35,352410,PSF CAPIVARI DA MATA ERNESTO CHICONELI FILHO,RUA PRIMEIRO DE MAIO,CENTRO,-20.36183,-47.68081
335,3027,2023822,35,352410,PSF FARMACEUTICO JOSE DE LIMA GUANABARA EQUIPE 01,RUA CHAFIA ABDALLA SAAD,GUANABARA I,-20.339,-47.781
336,3028,2023849,35,352410,PSF DR EVARISTO JOSE SILVEIRA NETO,AV MIGUEL NAGIB,CONJ BENEDITO TRAJAN,-20.339,-47.781
337,3029,2023881,35,350570,UBS PEDRO IZZO,RUA EVEREST,JARDIM ESPERANCA,-23.511,-46.876
338,3030,2023911,35,350570,UBS HERMELINO LIBERATO FILHO,PRACA TEOTONIO VILELA,JARDIM BELVAL,-23.511,-46.876
339,3031,2023938,35,350570,UBS VINCE NEMETH,RUA MANOEL MOREIRA,JARDIM AUDIR,-23.511,-46.876
340,3032,2023946,35,350570,UBS BENEDITO DE OLIVEIRA CRUDO,RUA CARLOS DE CAMPOS,VILA BOA VISTA,-23.511,-46.876
341,3033,2023954,35,350570,UBS JOSE FRANCISCO CAIABA,AVENIDA DA ALDEIA,JARDIM IRACEMA,-23.51113,-46.85556
342,3034,2023962,35,350570,UBS MARIA FRANCISCA DE MELO,ESTRADA DOS PINHEIROS,PARQUE VIANA,-23.54111,-46.86703
343,3035,2023970,35,350570,UBS ARMANDO GONCALVES DE FREITAS,RUA PADRE CICERO ROMAO BATISTA,PARQUE IMPERIAL,-23.511,-46.876
344,3036,2023989,35,350570,UBS RAQUEL SANDRINI RUELA,AVENIDA GIOVANI ATILIO TOLAINI,JARDIM MARIA HELENA,-23.511,-46.876
345,3037,2024012,35,350570,UBS KATIA KOHLER,RUA MARIA DE FATIMA,ENGENHO NOVO,-23.511,-46.876
346,3038,2024020,35,350570,UBS JOAO DE SIQUEIRA,RUA CANAL DA MANCHA,JARDIM REGINALICE,-23.49846,-46.87916
347,3039,2024039,35,350570,UBS PASTOR JOSE ROBERTO ROSSI,RUA SANTO ANTONIO DE PADUA,VILA UNIVERSAL,-23.511,-46.876
348,3040,2024047,35,350570,UBS HELIO BERZAGHI,AVENIDA MARGINAL DIREITA,JARDIM PAULISTA,-23.54452,-46.88183
349,3041,2024101,35,353800,UNIDADE DE SAUDE DA FAMILIA FEITAL PINDAMONHANGABA,AVENIDA JOAO FRANCISCO DA SILVA,FEITAL,-22.93858,-45.39606
350,3042,2024128,35,353800,UNIDADE DE SAUDE DA FAMILIA JARDIM IMPERIAL PINDAMONHANGABA,RUA BENEDICTO FORASTIERI,CAMPO ALEGRE,-22.94638,-45.45789
351,3043,2024136,35,353800,UNIDADE BASICA DE SAUDE VILA SAO BENEDITO PINDAMONHANGABA,RUA GUILHERME NICOLETTI,VILA SAO BENEDITO,-22.88969,-45.38323
352,3044,2024144,35,353800,UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA PINDAMONHANGABA,AVENIDA PRINCESA DO NORTE,IPIRANGA,-22.94447,-45.41304
353,3045,2024152,35,353800,UNIDADE BASICA DE SAUDE BOSQUE PINDAMONHANGABA,RUA DR MONTEIRO DE GODOY,CENTRO,,
354,3046,2024209,35,353800,UNIDADE DE SAUDE DA FAMILIA TRIANGULO PINDAMONHANGABA,RUA JOAQUIM MARIANO DE PAULA,IPIRANGA,-22.94487,-45.42139
355,3047,2024217,35,353800,UNIDADE DE SAUDE DA FAMILIA JARDIM ELOYNA PINDAMONHANGABA,RUA JATAI,JARDIM ELOINA,-22.949,-45.40891
356,3048,2024225,35,353800,UNIDADE DE SAUDE DA FAMILIA CAMPINAS PINDAMONHANGABA,ESTRADA MUNICIPAL DO GOIABAL,CAMPINAS,-22.96322,-45.41419
357,3049,2024284,35,353800,UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO PINDAMONHANGABA,RODOVIA DOUTOR CAIO GOMES FIGUEIREDO,BOM SUCESSO,-22.88704,-45.54544
358,3050,2024314,35,353800,UNIDADE DE SAUDE DA FAMILIA MARICA PINDAMONHANGABA,RUA ARACATUBA,IPIRANGA,-22.93288,-45.4276
359,3051,2024322,35,353800,UNIDADE DE SAUDE DA FAMILIA JARDIM REGINA PINDAMONHANGABA,RUA THEREZINHA TEODORO CARVALHO,ATANAZIO,-22.94058,-45.37684
360,3052,2024411,35,352720,UBS SERTAO VELHO,ZONA RURAL,SERTAO VELHO,-22.81092,-45.07502
361,3053,2024446,35,353800,UNIDADE DE SAUDE DA FAMILIA ARARETAMA PINDAMONHANGABA,GENERAL RUY DE ANDRADE COSTA,ARARETAMA,-22.94368,-45.50191
362,3054,2024462,35,351340,UNIDADE BASICA DE SAUDE VILA BRASIL,R PROF HILDA ROCHA PINTO,VILA BRASIL,-22.576,-44.963
363,3055,2024470,35,351340,UNIDADE BASICA DE SAUDE ITAGACABA,R LUIZ BITTENCOURT,ITAGACABA,-22.576,-44.963
364,3056,2024489,35,351340,UNIDADE BASICA DE SAUDE JARDIM AMERICA,R MONSENHOR FRANCISCO DE ASSIS CARVALHO,JARDIM AMERICA,-22.576,-44.963
365,3057,2024497,35,351340,ESF II VILA BATISTA PARTE BAIXA,R DR AVELINO JUNIOR,V BATISTA P BAIXA,-22.576,-44.963
366,3058,2024519,35,351340,UNIDADE BASICA DE SAUDE JARDIM PARAISO,AV JOSE NOVAES SOBRINHO,JARDIM PARAISO,-22.5605,-44.94498
367,3059,2024535,35,351340,UNIDADE BASICA DE SAUDE CENTRO DE SAUDE,R JOAQUIM DO PRADO,CENTRO,-22.576,-44.963
368,3060,2024543,35,351340,ESF V KM 4,R ARTEMIO DO AMARAL,BAIRRO DO PONTILHAO,-22.576,-44.963
369,3061,2024578,35,351340,ESF I VILA CRISPIM,R VICENTE MOTA FERREIRA,VILA CRISPIM,-22.576,-44.963
370,3062,2024608,35,351340,ESF III VILA LOYELO,R FIORI BIONDI,VILA PAULO ROMEU,-22.576,-44.963
371,3063,2024705,35,350850,UBS 6 PARQUE RESIDENCIAL NOVA CACAPAVA,AVENIDA HONORIO FERREIRA PEDROSA,PQ RES NOVA CACAPAVA,,
372,3064,2024713,35,350850,UBS 7 JARDIM RAFAEL,RUA ANTONIO FELICIANO DE BARROS,JARDIM RAFAEL,,
373,3065,2024764,35,350860,UBS EMBAUZINHO,E CEL J M FERREIRA,EMBAUZINHO,,
